911463840000,0.666666667
911606400000,0.333333333
912528000000,0.333333333
913183200000,0.333333333
914218140000,0.333333333
915498000000,0.333333333
915610140000,0.666666667
915766680000,0.666666667
916392600000,0.333333333
916909200000,0.333333333
917339400000,0.333333333
917425140000,0.666666667
917884800000,0.333333333
919924140000,0.666666667
920271600000,0.333333333
920600100000,0.333333333
921051000000,0.333333333
921214800000,0.333333333
923532300000,0.333333333
923534520000,0.333333333
924832740000,0.666666667
925263000000,0.333333333
925290000000,0.333333333
925347600000,0.333333333
925725360000,0.333333333
926049600000,0.333333333
926096400000,0.333333333
926301960000,0.333333333
926388240000,0.333333333
926493660000,0.333333333
926582700000,0.333333333
926588700000,0.333333333
926665860000,0.666666667
926916840000,0.333333333
927166920000,0.666666667
927699960000,0.333333333
928291080000,0.666666667
928499040000,0.333333333
928655580000,0.666666667
928758600000,0.333333333
928996200000,0.333333333
929097180000,0.333333333
929411760000,0.666666667
929502000000,0.333333333
929506020000,0.666666667
929594460000,0.333333333
929597220000,0.333333333
929602320000,0.333333333
930015240000,0.333333333
930123900000,0.333333333
930191400000,0.333333333
930195000000,0.333333333
930197640000,0.333333333
930203580000,0.666666667
930308940000,0.333333333
930648720000,0.333333333
930665220000,0.333333333
930910920000,0.666666667
931226640000,0.333333333
931248840000,0.333333333
931323600000,0.333333333
931342080000,0.666666667
931836060000,0.333333333
931932660000,0.333333333
932004060000,0.333333333
932352360000,0.333333333
932521440000,0.666666667
932540400000,0.333333333
932617440000,0.666666667
932712000000,0.333333333
932725680000,0.333333333
932990220000,0.333333333
933039240000,0.666666667
933043620000,0.333333333
933070380000,0.333333333
933170400000,0.333333333
933219600000,0.666666667
933300000000,0.333333333
933327900000,0.333333333
933649440000,0.333333333
933650400000,0.333333333
933653820000,0.333333333
933655680000,0.333333333
933750000000,0.333333333
933760800000,0.333333333
933818400000,0.333333333
934282980000,0.333333333
934452060000,0.333333333
934777800000,0.333333333
934880400000,0.333333333
934967160000,0.333333333
935130600000,0.333333333
935407560000,0.333333333
935679420000,0.333333333
935748660000,0.333333333
936153000000,0.333333333
936248400000,0.333333333
936261900000,0.333333333
936264540000,0.333333333
936338400000,0.333333333
936688080000,0.333333333
936757800000,0.333333333
937180800000,0.333333333
937196820000,0.333333333
937207980000,0.666666667
937300380000,0.333333333
937446900000,0.333333333
937473060000,0.333333333
937792020000,0.333333333
937796340000,0.333333333
937908000000,0.333333333
937965480000,0.333333333
937993980000,0.333333333
938164800000,0.666666667
938401200000,0.333333333
938413560000,0.333333333
938415180000,0.333333333
938579400000,0.333333333
939013860000,0.333333333
939017460000,0.666666667
939091500000,0.333333333
939109260000,0.333333333
939198600000,0.333333333
939275700000,0.666666667
939376440000,0.666666667
939616860000,0.333333333
939634980000,0.666666667
939638040000,0.333333333
939799500000,0.666666667
939875160000,0.333333333
939979500000,0.333333333
940478760000,0.333333333
940495620000,0.333333333
940924800000,0.333333333
940931760000,0.666666667
941703180000,0.333333333
941788500000,0.333333333
941789700000,0.666666667
941792220000,0.333333333
942114240000,0.333333333
942125160000,0.666666667
942377700000,0.666666667
942379440000,0.333333333
942734760000,0.333333333
942747240000,0.333333333
942914940000,0.333333333
942988920000,0.333333333
942994680000,0.333333333
943230300000,0.333333333
943261200000,0.333333333
943355880000,0.666666667
943862520000,0.333333333
943933200000,0.666666667
944215080000,0.666666667
944448300000,0.333333333
944473920000,0.333333333
944532000000,0.333333333
944614800000,0.333333333
944636340000,0.666666667
944710200000,0.333333333
945002580000,0.666666667
945052620000,0.333333333
945133080000,0.666666667
945149580000,0.666666667
